id,tokens,label
6506,아 ... 꾸다가 새벽에 깬 꿈이 뭔가 재미 ... 는 아니고 극적인 ? 내용이었는데 기억이 안 나서 그거 기억해본답시고 안 일어나고 끙끙대다 9시 돼버렸다 ... 슬슬 일찍 일어나야 하는데 ; ;,0
6507,2011-11- 12 런치팅에 초대합니다 . 지금 신청하세요 . ( URL ) #lunchting,0
6508,@user 지켜봐야 하니 탈당을 하지 말아야 겠군요 ,1
6509,@user 트위터 ( 웹 ) 처럼 기록은 볼수 없나요 ? 맨션주고받은 ..,0
6510,"뒷담화의 매력 , 개인적으로 공감가는 기사 URL",0
6511,@user : 캔에 든게 맛나요 힛 @user @user 서울막걸리가 진리에요ㅎㅎ 1차때 국순당먹었는뎅 이건 촘 ... 별루,0
6512,"@user 선팔감사합니다 . 트친만남 카페는 인터넷 주소창에 "" 귀농사모 . kr "" 치면 마음의 고향을 만나실수 있습니다 . URL",0
6513,@user 스케줄가나아ㅠㅠ 뷰티랑 열애한지 2주년 > _ < 2주녀언 ~ 매일 뷰티인게 자라스럽다구 생각해요오 !,0
6514,"뺙님이 카페 오타나셔서 카패라고 치셨는뎈ㅋㅋㅋ 앞으론 카페의 싸이코패스를 카패라고 부르자 ( 존나 Ex ) "" 키위주스에 씨 빼고 주세요 "" "" 시발 카패새끼 "" ",1
6515,@user @user 그러지 뭐 . 내가 좀있다 콜 하면 1층으로 와 ㅋㅋ,0
6516,꽃놀이 좀 가려고 했더니 비오네 왜죠,0
6517,@user 그래 난이난이나은앙 > < ☆,0
6518,@user 후후 당연하지요 ! ! ,1
6519,@user 마커는 날아오는 야구공을 성님의 배트에 맞게 치는 마커랑께 ? 공 시속 444km / h랑께 ?,0
6520,제가 좀 주인님 닮아 타고났죠 . 개는 주인을 닮는다더니 . ,1
6521,찌질이와 그 외 사람들 이란 뜻인가요 ? ,1
6522,@user 15ne @user 잘 튜닝해 둔 속에 찌릿하게 들어가겠군요 .. ^ ^,0
6523,2012년 4월 25일 9시 0분 소통정보입니다 URL ? now = 2012042509 …,0
6524,@user 일단 이 이메일로 초대했기는 했는데 왠지 안갔을꺼 같다ㅋㅋㅋ,0
6525,... 부들푸들 ..  URL …,1
6526,◎ 둘째 . 오프출석률 100 % 를 달성하자 !,0
6527,@user 스토커의 스토커 ... 브람 스톸 ... ,1
6528,@user 조막 ! ! ! 리버스도 환영 ! ,1
6529,오 ... 누가 살아남을까 ... ? ,1
6530,@user 괜찮아 마법을 부릴수있자나 ? 차장님들을 모니타에서 나오게 할수있게 될게야 ^ / / ^ ,1
6531,요즘 승냥이횽들 감기 많이 걸리시네 ..,0
6532,"그랬다 , 지똥누나의 계정에 어쩐지 k가 많았다 ...",0
6533,"@user @user 응응 . 지---인짜 착해 . 그치 , 미쉘 ? ",1
6534,①신천대로②도시고속도로③앞산순환도로④신천동로⑤달구벌대로⑥국채보상로⑦구마로⑧동대구로⑨서대구로⑩동북로⑪명덕로⑫공항로⑬안심로⑭동부로⑮대명로⑯중앙대로⑰팔공로⑱신천좌안도로⑲호국로⑳칠곡로 전 구간 소통원활합니다 . #poltra,0
6535,긍정적인 사람이 성공합니다 . 깊은 의미는 전혀 다릅니다 . 불행한 상황과 결과가 내게 닥칠때 긍정적이어야 합니다 . 지금 이 처참한 결과가 나를 위해 다른 목적이 있을거라는 마음이 긍정적 사고입니다 현실을 수용하는 밝은 마음입니다 .,0
6536,적절하다 . / 진지 /,0
6537,“ @user : 30분뒤 ! ! 7시30분 채널 A 판다양과 고슴도치 시청해주세요 ^ ^ pic.twitter.com/j3htC4tE ” tak jealous pun ! tak jealous pun ! ,1
6538,@user 앗 먼가 형ㄴ실적이어서 수긍하게되어버린달가요  흐ㅡㅎ학 ㅠㅅㅠ가꿈이렇게 만두먹는 예뿐이 보여주시ㅁㅕㄴ 좋뎃눈걸 .. ! ( ?,1
6539,그냥 나이가 든걸지도 ... @user : 설레임에 아침잠도없는 현준이형 ... ^ ^,0
6540,@user 아니면 클레프의 화신 ,1
6541,@user 으핰ㅋㅋㄱㅋ 한번 먹어보고시퍼요 ! ! ! ! ,1
6542,비가 옵니다 . 새벽에 한두방울 내리던 비가 지금은 줄줄이 내리네요 . 오늘 같은 날 운전 조심하시고 감기조심 하세요 . URL,0
6543,@user 마지막에 레이가 비비 두고 가서 헉 담편 안나오는건가 했었는데 핀도 있으니 핀포비비 셋이 다음에 함께 나오면 좋을것 같아요 ... 비비의 질투도 더 보고싶구요 ... ,1
6544,앱러브앤조이사이트후기 ☞ URL #김환시구 #컴퓨터특수문자하트 #50대엄마옷 #반어 #브라질국채 #가입없는채팅방 #착복 #니어데 #보기 #을피하는방법mp # 큰 #보기게이 #스트레이트,1
6545,@user 머 애플한테 안됬음 ㅋ 할 수 있지 않나 싶고 ...,0
6546,너흰 귀여움을 악용하고있어 . 앞으로는 세계평화를 위해 쓰도록 . 세계평화 ! #My_Heart,0
6547,이래서 삼성 폰을 써야합니다  pic.twitter.com/xwqRbsYebE,1
6548,저도 나이 많은 감독이랑 작업한 적이 있었는데 용어 하나하나가 워낙 생소해서 많이 힘들었던 기억이 ... 그분은 클립 시작점하고 끝점 다르게 말하시던데 워낙 오래 전 일이라 기억이 안 나네여 . 탑 바텀 비슷한 느낌이었는데 . ,1
6549,어젠 이겼네 버밍엄에게 ..,0
6550,@user @user 절대 안날아간다니 ... 다행이네요 ! ! ( 다행이 아닌가 ? ? ? ),0
6551,"저의 섬에 축제 분위기 손전등가 ( 이 ) 있어요 ! 이제 저의 섬은 더욱 더 훌륭해요 ! URL #pad , #ipadgames , #gameinsight",0
6552,Facebook에 새 사진을 게시했습니다 URL,0
6553,"저의 섬에 밭 가 ( 이 ) 있어요 ! 이제 저의 섬은 더욱 더 훌륭해요 ! URL #pad , #ipadgames , #gameinsight",0
6554,여기가 어딘지 물으신다면 대답해드리는게 인지상정 #김영사 #사옥 #카페  #회사 #한옥pic .twitter.com/YWoFU9vXPz,1
6555,... 그런 짓을 하는데 또 뱃지는 달고 있었어요 ? 그거 참 ... 재밌네 . ,1
6556,자기 전에 ... 제가 이런 튓 ( URL … ) 을 쓴 건 정봉주가 팟캐에서 문재인의 단식을 진정성이 없었다고 했길래 어쩌다 현장을 자주 기웃거린 처지에서 보고 느끼고 찍은 사진을 올렸을 뿐이니 알바라는 말씀은 좀 ... ,1
6557,@user 정매 합방씬이라던가 ~ ~  전 아직도 종주님이 어떻게 기왕이 독주 마시기전의 말과 장면들을 알고 있는지가 너무 궁금한데요 ~ 삭제장면이 있으면 좋겠습니다 ~ 아무튼 그래서 아직 끝난게 끝난게 아닌거 같아요 ~ 보고싶습니다 ~ 매우 ~ ~,1
6558,현재 게임 시간은 2263년 9월 5일이야 .,0
6559,@user ㅇㅍㅇ 9m,0
6560,지금은 알바를 해서 돈을 버니까 학생때보다 풍요롭잖아 ! ,1
6561,참 훌륭한 대통령이셨는데 ...  RT @user : 2006년 12월 한미 FTA반대 하는 농민들에게 물대포 쏘던 놈현 이가 생각 나네,1
6562,""" 일상을 보는 녀석 중에 나쁜 사람은 없어 . "" 그 말에 저는 벅찬 감동의 눈물을 흘리며 무릎을 꿇고 이곳의 뼈를 묻겠노라고 다짐했습니다 . ",1
6563,건물을 부술때는 주먹에 기를 모아 멜츠 데몰리션을 먹고 때리면 철거가 잘됩니다 . 그리고 외치죠 . 초 ! 스트레이트 ! ! ! ! ! #전공을_살려_유익한_정보를_말해보자 ,1
6564,"URL ? s = 19 … 세상에 진짜 시선돌리기로 옴진리교 사형을 하네요 ? ? — 기왕 하는거 화끈하게 중국식으로 도쿄돔에서 공개 총살로 집행하는게 좋겠네요 . 물론 표와 야광봉 , 오움진리교 굿즈도 팔구요 ...  URL …",1
6565,@user 그래도 할일이 많아서 ㅠㅠ,0
6566,@user 히야아 ... 맛있겠어요 * ㅠ *  저녁 맛있는걸로 챙겨드세여 쌤 ! !,1
6567,@user 역시 굿초이스 ! ! 나도 커피랑 커피랑 커피를 먹는 거 좋앙 ~ 좋은 주말 ~ ~ ~ ^ ^,0
6568,인생이 아주 그냥 끝내주는군 ,1
6569,카시마 ,1
6570,알고 보면 명랑한 신경숙 쌤 ! ^ ___ ^ URL ? topmn = 14 & Total_Id = 11008218 & page = 8 … 가자의 기사는 재밌는데 사진실력은 영 별로인 듯 . 흥 ~ !,0
6571,맞아 아까 내가 까미윤데 저앞에서 한타하는거 궁만깔아줬나 그러고 집와선 호자랑같이 닥테도일 주겼는데 도일이 의사양반 뭐하나고그랬닼ㅋㅋㅋ 난 장의산데요 ,1
6572,@user 좋은아침이예요 토마스 ! 좋은꿈꾸셨나요 ?,0
6573,그러니까 좋은거 아닐까 ? ,1
6574,"냉소적인 구간을 지나 지금은 꽤나 푸근하다 . 그러니까 배가 고프면 사나워지는 것은 , 유전자레벨에 각인된 생존본능인거지 ? 앞으론 시니컬해지면 뭐 좀 먹는 걸로 ~ # 삶 # 은 #자기합리화 # 의 #변주 #주제  # 와 #푸근 #사이",1
6575,어두침침한 아르토리우스프텍 ,1
6576,#카자흐스탄 에서는 산에 올라왔는데 시즌권 빠트렸다 싶으면 독수리 보내서 가져옴  #구라임 #독수리는레알 #개무섭 #gmpcompany #dragon … URL,1
6577,@user @user 20명돌파네용 ... ~,0
6578,"@user 그래 , 내가 힘 좀 썼지 . ",1
6579,후우코 선배의 다리에서 엄청난 위화감을 느껴서 일러스트를 뒤적여보니 후우코 선배의 다리를 눈에 띄지 않지만 아주 디테일하게 수정한 그림이 하나 더 있다는 것을 깨닫고 잽싸게 수정했다는 일화가 . 게다가 스타킹을 향한 HIMA님의 애정까지 확인 ,1
6580,"운세도 보고 친구 / 연인만들기 좋은 "" 바나나온 미니룸 오피스 메신저 "" 가 드디어 공개되었어요 . 무지좋아요 ~ pic.twitter.com/L0iXJxoy URL",0
6581,@user 몇년까지는 ... 요새 일하느라 바쁘기도햇고 ㅋㅋ 본계정으로도 좀 해와서 ~ ~ ㅋ혜리미는 잘지냇어 좀 이뻐졌나 ? ?,0
6582,"#WonderGirls - #Irony , 원더걸스 - 아이러니 , Music Core 2007031 0 URL qua @user",1
6583,"올리브TV 결식아동돕기 캠페인 100인의 푸드톡 ~ 저는 다이어트피자를 소개했답니다 ~ .. AR's Diet Pizza , Chek it out ~ ! URL",0
6584,날씬 ~ 진짜 이뻤음ㅎㅎRT @user : 동감이요ㅎㅎ 간지작살bbbRT @user : ( cont ) URL,0
6585,@user 오홍홍홍 나도나도 ... ㅋㅋ 약도 없어 ~ ~ ㄱㄷ,0
6586,두시간 잤더니 눈이 안떠지네 근데 오늘 무슨 날인거야 역에 군인들이 굉장히 많다,0
6587,@user ㅋㅋㅋ 가격도 나쁘지 않고 ... 아 빨리 가죽자켓 입을수 있는 계절 옴 좋겠다 . 어니언네 엄마 소시적 코스프레를 할것이다 ... ,1
6588,@user 한명은 그나마 포스터때문에 알고 있었는데 한명은 포스터도 안붙인건가 ? 라는 등등의 생각을 도장찍으며ㅎㅎ,0
6589,나는 마약같은 여자 훗 ... ★ ,1
6590,@user 얼룩같은 어제를 지우고 먼지같은 오늘을 털어내세여 ,1
6591,"위대한 성공은 아무도 거들떠보지 않는 작은 노력들이 수백 번 , 수천 번 쌓여 이루어진 것이다 . - 브라이언 트레이시",0
6592,@user @user 아 ... ^ ^ ,1
6593,뭐 볼사람도없는데 난씻어야지 다들 일어나셔,0
6594,I'm at 마포옥 ( 서울 ) URL,0
6595,파르르 파르릇 파릇파릇 ,1
6596,@user 허허 그럴리가 ㅋㅋㅋ 그러나 하루에 하나씩은 꼭먹어줘야함 ㅋㅋㅋ,0
6597,IDW랑 톰슨 조합해서 로켓단 3탱메타를 .. ,1
6598,"[ 쿨한 여자 메리 , 귀여운 여자 제인 ] 훅훅 달아 오르는 삼복에도 밭을 매다 보면 처녀 죽은 넋씨바람이 때때로 불어 오고 , 뽑은 풀이 금방 시들어 버리는 통쾌함이 더위를 이기게 합니다 ... ( 전우익 ) 나의 스타일링 키워드-메리앤제인",0
6599,언제까지기다려야하나 ... ㅠㅠㅠ,0
6600,엘엘프가 카를르슈타인기관들어간건 운이 아니라 실력빨이라고 ,1
6601,미츠나리와 마타베에  URL …,1
6602,"엄마에 대한 기억은 전혀 없지만 , 아빠에게서 종종 엄마와 닮아간다는 소릴 들었어 . 성격도 나같았을까 ?",0
6603,어제 본 사람은 눈이 아닌 다른 데를 맞추며 날 날 다 안다는 듯 말하는데 못 들은 걸로 할게 - Gossip -> 맥거핀 가사는 은근 사카즘이 있어 . 사카즘이란 말이 생각나니 빅뱅이론 옛날거 보고싶다 . 댕청끝판왕이었던 쉘든 . #KnockknockknockPenny #맥거핀 #gossip #Sarcasm,1
6604,@user ㅋㅋ 좋은아침 일우오빠 ~ have a nice day :),0
6605,드디어 미합중국도 중화인민공화국 및 러시아연방의 선진적 정치를 따라가기 시작한 것입니다 ! ,1
6606,"[ Daum 증권 ] 메디포스트는 세계 최고 , 최초 줄기세포 신약을 개발했다 , , , - URL",0
6607,버텍스 엣찌 폴리 ,1
6608,KTX타고 서울가는중 !,0
6609,"RT @user : 불의는 참고 불이익은 못참는 국회 . 국민이 국회 참기가 어렵네요 RT @user : @user : 강용석 의원 제명처리안 , 한나라당 요청과 민주당 수용으로 상정조차 안 ... URL",0
6610,"캬 ~ 그 맛 , 땡기네RT @user : 농장서 따온 쑥갓 버무려서 막걸리 맛나게 마시고 있슴돠 .. 조오타 !",0
6611,흥 ! 트친들 ! ! ! 나를 팔로잉 중이라면 이걸 좋아할 텐데 ! ! ! !  URL :/ / twitter.com/lil_rose_M/status/675170000605458432 …,1
6612,전철에서 다리꼬는 사람들 참 멋지고 좋아 . ,1
6613,여기에서 가고 싶어 ~ ~ hhh :'/,0
6614,알티 ) ) 허세돋는 7ㅡ80년대 미남자 ,1
6615,공주시민과 자전거 : 2011년 7월 30일 토요일 공주시에서 발행하는 공주시청 시정담당관실에서 펴내는 공주시정 지의 2011년 7월 25일 자 ( 제198호 ) 5면 내용에 의하면 공주시민 .. URL,0
6616,Saya suka video @user URL ? a [ SKT 4G LTE ] 하면서 한다 - ' 스키장 ( 남친생일 ) ' 편 이유비 / 호야의,0
6617,그나저나 URL 에서도 여전히 받을 수 있을려나 ? ( 우회 불필요하지만 여전히 정상적인 방법  ) #체인크로니클,1
6618,@user 음란마귀 ? ... ,1
6619,2011-08- 18 런치팅에 초대합니다 . 지금 신청하세요 . ( URL ) #lunchting,0
6620,시바 이 서류를 외우기 위해 체력 0 지식 59를 찍엇다 ! ,1
6621,Google + 팔로워 순위 URL 페이스북의 저커버그가 1위군요 . ㅋㅋㅋ ,1
6622,""" #설곡 #마감 #heineken  #wine 오늘도 수고하셧습니다 󾮗 "" #ootd #style #kstyle #fashion #kfashion #seoul #model #dailylook ... URL",1
6623,@user ㅇㅇ 다운받아서 듣고 있다 .,0
6624,운동하자 으쌰으쌰 건강해지자 ! !,0
6625,"@user 아 .. 금방 사이트에 갔다왔어요 . 멋지군요 . 원더풀 ~ ! ! ( 그냥하는 소리  ) 트위터 API 프로그래밍 하시나요 ? @user , . @user ; 궁금궁금 ~",1
6626,@user ㅇㅂㅇ 김앤장 변호사를 선임하겟숴여 ,1
6627,I love light but I hate the sun . 저는 빛을 좋아 하지만 태양은 싫어해요  #ilikeitgloomy URL,1
6628,\ ' ㅅ ' / 사다 !,0
6629,바나나동산 뇌구조 테스트 디게 잘맞어요 ~ 그리고 특히 오연서 이준앓이 승승장구 폐지 참 관심이군요 ~ @user : 조국 이지아 | 조용기 사죄 | 지 ... URL,0
6630,@user 그래서 준비하였습니다 사마의 검정버전  pic.twitter.com/JTFpLBou86,1
6631,"캘럭시s 4의 원조는 sk 텔레콤 , 갤럭시S 4의 원조 통신사는 SK텔레콤 ! 진짜 원조를 찾아봐 ~ URL",0
6632,역시 롯찡은 내꺼 ,1
6633,"운세도 보고 친구 / 연인만들기 좋은 "" 바나나온 미니룸 오피스 메신저 "" 가 드디어 공개되었어요 . 무지좋아요 ~ #꿈꾼당 pic.twitter.com/jDDHbjqU URL",0
6634,"[ GROUPON ] [ 서프라이즈 11 ] 스위스 매니퀵 손톱정리기 , 손발톱미용기 스위스 매니퀵 ! : 72 % 할인된 19900원 . URL URL",0
6635,난다시잠수탈거야아침이라서트친이업어서온거 ㅇㅇ,0
6636,@user 어차피 다른 계정 넣어둬도 하트만 보시게 될 거 같은데요 … 굳이 하나라면 요즘 일취월장하는 자석 트윗을 추천합니다,0
6637,@user 아니 ㅋㅋㅋ 그냥 ... 어떤 짜증나는 놈이있어 . 내가 한국사람이라고 막 이거 좀 통역해달라고 저거 통역해달라고 . 아 진짜 ... 짜증나,0
6638,I am walking on Olle Roads # 6 ~  Dolhareubang ~ =) 올레6길 썩소 돌하르방 =) pic.twitter.com/Ffn3sLODM9,1
6639,"@user 국가기관을 몸종 부리듯 써먹는다면 , 나랏일은 언제 하나 ? 사정기관이 아니고 그냥 흥신소 !",0
6640,크 ... 홍준표 당신은 ... 마지막까지 홍크나이트 ...  URL …,1
6641,이제 그리고 영하의 온도에 죽어버린 사람들 때문에 소송비용으로 국가파산 .. ! ,1
6642,용준좌를 주인님으로 모시고 있는 잉여입니다 . 이 글을 보고 알티를 하지 않을시 목춤 추는 아톰 용준좌가 따라와 우선생 소고기를 먹여주시는 꿈을 꾸시게 될 것 ...  #케스파컵_기념_트친소pic .twitter.com/2sQSmOtJlx,1
6643,ชอบท ่ อนน ี ้ ใน Cover Girl ง ๊ า > > 서로가 아니면 안 되는 게 해답이 돼 = The answer is that we can ’ t be with anyone but each other > <,0
6644,""" @user : 수동RT 폭주 예상 #내가_좋다_RT_내가_편하다_관글_재미있다_멘션_엿같다_수동RT "" 엿머겅 ",1
6645,우리 참 역사서 환단고기를 보면 어 ? 치우천왕때부터 철제 투구를 쓰시고 다녔건만 ! ,1
6646,"오늘은 토요일 ! ! ! 지난주는 구정연휴 때문에 상암책정거장을 쉬었지만 , 오늘은 당근 오픈합니다 ~ 룰루랄라 가벼운 마음으로 들르세용 ^ ^ 날씨가 제법 풀려서 다행입니다 ! ! #기적의책꽂이",0
6647,@user 선생님 처음 인사드립니다 . 한번 찾아뵙고 선생님의 고언을 듣고싶어 이렇게 염치불구하고 연락드립니다 . 저는 김동욱이구요 전화는 010-6400 - 2198번입니다 . 트위터로 연락주셔도 감사하겠습니다 .,0
6648,[ 장터 ] - 300/24 원룸 나왔습니다 . URL #koreapas,0
6649,@user 아가야 .. 함부로 그 입 놀리면 어찌 되는지 궁금하느냐 ? ,1
6650,@user 퇴직금은 여행을 위한 적금같은거죠 ,1
6651,@user 의료계의 도가니 . 동영상 보시고 서명부탁합니다 . 동영상 URL ? v = qVIKZcKWw 4I … 서명 URL ? id = 112822 … 나와 내가족이 당할 수 있습니다 RT부탁합니다,0
6652,#월요일 #출근길 은 즐겁다  ... 다들 무슨 직장이 대륙횡단하는건가 ? 나도 멀리 다니기 하지만 원래 같은시간에 타면 이렇지 않았다 지금은 #양주역 에서 타는 … URL,1
6653,절은 신앙의 대상이 되지 않습니다 . 종교가 불교냐 물으신다면 그것은 아닙니다 .  리가언니 쫌 단시간에 신뢰를 주는 타입이심 . ㅋ 난 이미 믿고 이씀 . ㅋㅋ,1
6654,ㅇ ... ㅏ ... 힘들어,0
6655,@user 오늘 군부대에서 집으로 오고 계시겠지 . 도착하면 전화하실듯 으 ... 체력도 면역력도 업서 ㅠㅠ,0
6656,@user 벌써 가을이라는 말보다 .. 이제 가을이라는 생각으로 사세요 . 우리에게는 겨울도 남아 있습니다 ^ ^,0
6657,트친님들 ~ 불금의 날이밝았네요 ^ ^ 오늘도 화이팅하며 힘찬하루보내길요 ~ ~ ㅎ 미노생각은 필수인거 아시죠 ^ ㅇ ^,0
6658,나비족이 구름 옷입어따 .. ? ?  pic.twitter.com/IA93ponWnJ,1
6659,"항상 말하는거지만 "" 나의 린 "" 를 계속 쳐다보거나 너무 오래말을 하던가 그런걸 하면 곤란할지도 ",1
6660,어 아니 그럼 음 . 힐끔 ? ,1
6661,#JNGood 욕망은 부족함을 느껴 무엇을 이루고자 하는 열정이다 . 자신을 위한 ' 현명한 욕심'이 바로 ' 아름다운 욕망'이다 . - ABC뉴스 한국 지국장 조주희 -,0
6662,@user .. 환승해서 ? ,1
6663,@user 네가 얘기 안해도 이미 알고계실걸 ? ,1
6664,@user 친구들도 오고 선배들도 오겠지 뭐 ... ,1
6665,"RT @user : 트친님들 출근완료 도장 꾹 ~ 찍으셨나요 ? ^ ^ 그럼 , 오늘 아침 재미있는 부산시 블로그 쿨부산엔 어떤 내용이 있나 확인하러 갈까요 ☞ URL",0
6666,진보와 보수는 자신들이 속한 나라를 더 나은 방향으로 이끌고자 하는 의견의 대립이다 . 그러나 수구꼴통은 나라 팔아먹은 친일 역적의 과오를 보수 뒤에 숨기고 기생하는 기생충에 불과한 것들이다 . 그들은 보수가 아니다 . 역적들이다 !,0
6667,@user 올레 ! ∇ ! 머리풀고 달려보자 ! ! ,1
6668,@user @user 히키코모리 ? ,1
6669,"[ 아이더 ] 12년 가을 신상기획 짚업 티셔츠 , 비안 ! 52,000 원 한정수량 특가 ! ( 약 40 % 할인 ) 통기성과 활동성이 우수하고 , 산행 및 일상생활에서도 착장 가능 ! URL URL",0
6670,@user @user 그리고 결말은 사이좋게 에바에게 남친을 소개시켜 주는 것으로 마무리 ,1
6671,자러 가기 전에  듣기 . 좋은 밤 ! @user,1
6672,잘 다녀오셈 ~ RT @user : 전 이제 일어나 밥 묵꼬 .. 이쁘게 치장하공 .. 교회 가렵니다 .. 나중에들 봐용 .. ^ ^,0
6673,물가상승에 서민들 생활이 말이 아니다 빨리 물가가 안정이 되였으면 한다 . [ 출처 ] [ 청와대가 물가잡기에 목매는 ... - 내일신문 #티토크 URL,0
6674,@user 전 또 누군가 했어요 ~ 이쁜 지희님 이였구낭 ㅎㅎ 잊지 않아줘서 고마워요 지희님 ~ ^ ^,0
6675,출근길에 KBS 1라디오 ' 홍지명입니다'를 듣다가 도종환 시 교과서 삭제에 대한 교육과정평가원 검정본부장의 인터뷰를 듣고 웃었다 . 도종환은 정치인이고 박원순은 정치인이 아니란다 .. 똑같은 선출직인데도 ? .. 정치를 정의한 중학교 교과서부터 다시 읽고 오삼 .,0
6676,귀도 아픔 ... 안아픈데가 있던가 ... ,1
6677,@user 일어나기싫엉ㅜㅜ,0
6678,아이패드로 그림그리는 어플 다운받으면 왠지 그림 엄청잘그릴거같다 ,1
6679,"고성국 “ 돈봉투 사건 , 한나라당 의원 수십 명 검찰조사 받을 수도 ” URL",0
6680,"RT @user : 무제한 영화 어플리케이션 < 마이 캐치온 > 론칭 기념 이벤트 ! ( URL ) 지금 캐치온 팔로잉 하시고 , 이 트윗을RT 해주세요 ! 총 5분께 까지 , 발표 10/15 일 .",0
6681,@user 제 막내가 .. 진짜 오징어 처럼 말라가지거 ... 건어물 가타서 건남이라긐ㅋㅋㅋ그리고 지소님은 원래부터가 건어물이라고 한다 .. ㅋㅋㅋ흐물흐물 ... ㅋㅋㅋ 귀차나 ... 귀차는스 ... / / ,1
6682,@user 폭트 ! ! ! !,0
6683,RT @user : @user 팬티 먹을때 뿌리면 맛나대요 - 아저씨가 .,0
6684,아존나짜증나,0
6685,@user 원래 사전투표일에 투표하고 선거일에 노는 거지 ,1
6686,천고마미 ,1
6687,@user 28일 !,0
6688,@user 오예 허가 받았다  쪼물쪼뮨,1
6689,ㅜㅜㅜ세상에 ㅜㅜㅜ저도 늘 오슷과 악보집을 ... 앓고 있 ... ㅜㅜㅜ이 멤버로 오슷 안내는 건 대역죄에여ㅜㅜㅜ  ㅋㅋㅋ,1
6690,@user 소녀는 그 예쁜입을 뜯고 싶지 않다 해 .  맞아 해 . 소녀가 그 마을에 여왕님이다 해 .,1
6691,@user 헉 무에서 유를 ..  ㅠㅇㅠㅠㅠ우ㅜ유ㅜㅠㅜㅜ 아래 그림 분위기 너무 좋아욘 차분해보이면서도 분위기있는 ㅠㅠ,1
6692,치명타확률 올려주는 판쵸우의 ... ,1
6693,마소는 도움말을 마이크로소프트 ™ 이 검색도 못하는 ㅂㅅ인 님을 위해 검색해 드립니다로 바꾸는 게 나을 듯 . ,1
6694,군에선 명령이니 다녀온거고 ... 정치적으론 많이 쏠려있는데 모르시는가 ? RT @user : 문재인 후보에게 종북이라 들이댈 수꼴은 없겠지 . 2회연속 군미필자를 대선후보로 세운자들 잘보라 . 누가 안보를잘할지 ... URL,0
6695,@user ㅋㅌㅌㅋㅋㅌㅋㅌㅌㅊㅌㅌㅌㅋㅋㅋ 덕질 못하게해놓곤 컨펌도 안 해줘서 성나신건가  ㅠㅇㅠㅠㅜㅠ글애두 잠도 못줌시면서 열심히하셨눈데 토닥,1
6696,@user 잘 쉬고오세요 . 좋은 사진 기대할께요 .,0
6697,“ @user : 나는알파다 ” ,1
6698,얼마면대여 !  pic.twitter.com/IVMoDsEXQA,1
6699,@user 야햇 ... ! ,1
6700,@user 밥은 먹었어 ?,0
6701,@user ㅋㅋㅋ 아침 삼겹살 레벨 되시면 갈비 / 기타 등등 라면에 삼겹살 모든 소화해내실수 있으세요 ㅋ,0
6702,@user ㅎㅎ딱맛만보셔요 !,0
6703,@user 사당이라 ... 풀수업이라므 ..,0
6704,@user 굳모닝 ~ ~ ~ ~ 발렌타인데이인데 달콤하게 보내길 ~ ~ ~,0
6705,@user 심연이요 .. ? 바다 .. ! ! ,1
6706,캐나다에서 금품갈취와 살인과 강간은 범죄이니 모르시는 한국 남성들은 주의하시기 바랍니다 .  #이라고꼭써서니자의식과잉과무식을전시해야겠니 URL …,1
6707,③ 앞산순환도로 현충삼거리 → 효명초교 차량증가로 지정체-반대방향 원활 #poltra,0
6708,I liked a @user video from @user URL ? a Korean Drama Phrases # 8 - 내가 열두 번도 더 말했지 !,0
6709,참 .. 내 timeline너무웃긴다 .. ,1
6710,@user ㅡㅡㅋ,0
6711,유리구두 Part 2 - 라 벤타나 URL - #MelOn,0
6712,와 근데 우리애 감 진짜 좋다 ; ㅁ ; 뭐 있을거 같다고 하면 다 맞네 ; ㅅ ;,0
6713,@user ㅁ노노 - 버스커버스커 자작곡 ! ! 메리트가있지ㅋㅋ #웅쓰,0
6714,요새 추워져서그런가 정신이 없나 더 멍청해진것같아 !  #원래이럼 #착각 #현실도피,1
6715,@user 와이 ? ? 평화로웟어 ? ? ,1
6716,@user 응응 안아파야지 .. ^ ^ #심심당,0
6717,"레알 마드리드 , 디아라-모드리치 ' 스왑딜 ' 추진 URL",0
6718,요즘 어째 정신줄을 못잡고 있는거 같다 ...,0
6719,@user 이해해요 . 나도 그러니까 ... 왜이리 바쁘지 . 강적이 나빴네요 ,1
6720,@user 아침부터 자극하시는군요 ㅋㅋㅋ,0
6721,누가 맹해보인단 거야 !,0
6722,우선생 영업 패턴은 주기적으로 대격변 패치가 이뤄집니다 ,1
6723,@user @user 요리히메 : 아 씨발 이 무능한 언니 리폿좀 / 토요히메 : 지랄하네,0
6724,@user 삼이 = 근삼 ㅋㅋㅋ용지니두굿모닝ㅋ #seoul84 @user @user,0
6725,@user 안타깝군 ... 리스의 건의로 4시간의 노래방 피버를 하려 했는데,0
6726,키가 172 라도 자는 모습은 귀엽네요 ㅋㅋㅋ ( 아가씨 ),0
6727,올빽이잖아요 당연한걸 ,1
6728,""" @user : "" @user : 내것이 될수 없다면 게이나 되버려 "" 헐 나와 같은 마음가짐이군요 "" 세상의 이치입니다 ",1
6729,학원가기 싫다 ... ,1
6730,@user 굿모닝 .. 여기도 계속 비네 .. 해를 본 지가 오래되었어 .,0
6731,@user 나 ? ^ ^ ,1
